Author,Affiliation,Publication Date,Journal Title,Title,Volume,URL,,,,,,
"Bhattacharya, Utpal; Loos, Benjamin; Meyer, Steffen; Hackethal, Andreas",1 Hong Kong University of Science and Technology; 2 University of Mannheim; 3 Leibniz University Hannover; 4 Goethe University Frankfurt,2016/8/5,Review of Finance,Abusing ETFs*,21,https://academic.oup.com/rof/article/21/3/1217/2670117,,,,,,
"Bhattacharyya, Sugato; Nanda, Vikram","Ross School of Business at the University of Michigan and College of Management, Georgia Institute of Technology; Ross School of Business at the University of Michigan and College of Management, Georgia Institute of Technology",2012/7/25,Review of Finance,"Portfolio Pumping, Trading Activity and Fund Performance*",17,https://academic.oup.com/rof/article/17/3/885/1607470,,,,,,
"Bian, Jiangze; Chan, Kalok; Shi, Donghui; Zhou, Hao","University of International Business and Economics; CUHK Business School; Shanghai Stock Exchange; Tsinghua University, PBC School of Finance",2017/8/4,Review of Finance,Do Behavioral Biases Affect Order Aggressiveness?*,22,https://academic.oup.com/rof/article/22/3/1121/4065206,,,,,,
"Bignon, Vincent; Vuillemey, Guillaume",Banque de France; HEC Paris and CEPR,2018/12/21,Review of Finance,The Failure of a Clearinghouse: Empirical Evidence*,24,https://academic.oup.com/rof/article/24/1/99/5255887,,,,,,
"Binfarè, Matteo; Brown, Gregory; Harris, Robert; Lundblad, Christian","University of Missouri ,  USA; University of North Carolina at Chapel Hill ,  USA; University of Virginia ,  USA; University of North Carolina at Chapel Hill ,  USA",2022/3/17,Review of Finance,How Does Human Capital Affect Investing? Evidence from University Endowments,27,https://academic.oup.com/rof/article/27/1/143/6550064,,,,,,
"Bird, Andrew; Karolyi, Stephen A; Ruchti, Thomas G; Truong, Phong","Tepper School of Business, Carnegie Mellon University; Tepper School of Business, Carnegie Mellon University; Tepper School of Business, Carnegie Mellon University; Smeal College of Business, Pennsylvania State University",2020/10/7,Review of Finance,More is Less: Publicizing Information and Market Feedback*,25,https://academic.oup.com/rof/article/25/3/745/5919086,,,,,,
"Bizjak, John; Kalpathy, Swaminathan; Li, Zhichuan Frank; Young, Brian","Neeley School of Business, Texas Christian University , Fort Worth, TX, 76129,  USA; Neeley School of Business, Texas Christian University , Fort Worth, TX, 76129,  USA; Ivey Business School, University of Western Ontario , London, Ontario,  Canada; School of Business, Wake Forest University , Winston-Salem, NC, 27109,  USA",2022/4/6,Review of Finance,The Choice of Peers for Relative Performance Evaluation in Executive Compensation,26,https://academic.oup.com/rof/article/26/5/1217/6564240,,,,,,
"Black, Sandra E; Devereux, Paul J; Lundborg, Petter; Majlesi, Kaveh","University of Texas, Austin, NHH, IZA, and NBER; School of Economics and Geary Institute, University College Dublin, CEPR, and IZA; Lund University, IZA, and CED Lund; Lund University, Knut Wicksell Centre for Financial Studies and IZA",2018/2/13,Review of Finance,Learning to Take Risks? The Effect of Education on Risk-Taking in Financial Markets*,22,https://academic.oup.com/rof/article/22/3/951/4855659,,,,,,
"Bodoh-Creed, Aaron L",Haas School of Business,2019/1/29,Review of Finance,"Mood, Memory, and the Evaluation of Asset Prices",24,https://academic.oup.com/rof/article/24/1/227/5303843,,,,,,
"Boehmer, Ekkehart; Jones, Charles M; Wu, Juan (Julie); Zhang, Xiaoyan",Singapore Management University; Columbia Business School; University of Nebraska?�Lincoln; PBC School of Finance of Tsinghua University,2020/3/26,Review of Finance,What Do Short Sellers Know?*,24,https://academic.oup.com/rof/article/24/6/1203/5788551,,,,,,
"Bogan, Vicki L.; Fertig, Angela R.","1 Cornell University, and University of Georgia; 1 Cornell University, and University of Georgia",2012/5/3,Review of Finance,Portfolio Choice and Mental Health,17,https://academic.oup.com/rof/article/17/3/955/1607066,,,,,,
"Boissay, Frederic; Gropp, Reint",European Central Bank; Goethe University Frankfurt; European Central Bank; Goethe University Frankfurt,2013/1/11,Review of Finance,Payment Defaults and Interfirm Liquidity Provision*,17,https://academic.oup.com/rof/article/17/6/1853/1591419,,,,,,
"Bolhuis, Marijn A; Cramer, Judd N L; Summers, Lawrence H","International Monetary Fund,   USA; Independent Researcher; Harvard Kennedy School of Government and NBER ,  USA",2022/8/5,Review of Finance,The Coming Rise in Residential Inflation*,26,https://academic.oup.com/rof/article/26/5/1051/6656369,,,,,,
"Bolhuis, Marijn A; Cramer, Judd N L; Summers, Lawrence H",International Monetary Fund; Independent Researcher; Harvard Kennedy School of Government and NBER,2022/8/5,Review of Finance,Comparing Past and Present Inflation*,26,https://academic.oup.com/rof/article/26/5/1073/6656368,,,,,,
"Bolton, Patrick; Huang, Haizhou","Columbia University, NBER, and CEPR; China International Capital Corporation, CF40, SAIF, and PBCSF",2017/9/19,Review of Finance,The Capital Structure of Nations*,22,https://academic.oup.com/rof/article/22/1/45/4168772,,,,,,
"Bolton, Patrick; Mehran, Hamid; Shapiro, Joel","Columbia University, NBER and CEPR,; Federal Reserve Bank of New York, and; Saïd Business School, University of Oxford, CEPR",2015/1/6,Review of Finance,Executive Compensation and Risk Taking*,19,https://academic.oup.com/rof/article/19/6/2139/1575545,,,,,,
"Bonfim, Diana; Nogueira, Gil; Ongena, Steven","Banco de Portugal and Católica Lisbon School of Business and Economics; NYU Stern School of Business; University of Zurich    Swiss Finance Institute, KU Leuven and CEPR",2020/11/17,Review of Finance,"?�Sorry, We're Closed??Bank Branch Closures, Loan Pricing, and Information Asymmetries*",25,https://academic.oup.com/rof/article/25/4/1211/5985541,,,,,,
"Bonner, Clemens;  Eijffinger, Sylvester C. W.","De Nederlandsche Bank and  CentER, Tilburg University; CentER, Tilburg University",2015/11/24,Review of Finance,The Impact of Liquidity Regulation on Bank Intermediation*,20,https://academic.oup.com/rof/article/20/5/1945/1753366,,,,,,
"Boot, Arnoud W. A.; Ratnovski, Lev",1 University of Amsterdam and CEPR and; 2 International Monetary Fund,2016/1/27,Review of Finance,Banking and Trading,20,https://academic.oup.com/rof/article/20/6/2219/2418144,,,,,,
"Bossaerts, Peter; Frydman, Cary; Ledyard, John","HSS and CNS, California Institute of Technology; Marshall School of Business, University of Southern California; HSS, California Institute of Technology; HSS and CNS, California Institute of Technology; Marshall School of Business, University of Southern California; HSS, California Institute of Technology; HSS and CNS, California Institute of Technology; Marshall School of Business, University of Southern California; HSS, California Institute of Technology",2013/2/19,Review of Finance,The Speed of Information Revelation and Eventual Price Quality in Markets with Insiders: Comparing Two Theories*,18,https://academic.oup.com/rof/article/18/1/1/1615240,,,,,,
"Boudoukh, Jacob; Brooks, Jordan; Richardson, Matthew; Xu, Zhikai","Interdisciplinary Center, The Arison School of Business    Consultant to AQR; AQR Capital Management; Consultant to AQR    New York University    National Bureau of Economic Research; AQR Capital Management",2021/2/2,Review of Finance,Sovereign Credit Quality and Violations of the Law of One Price*,25,https://academic.oup.com/rof/article/25/5/1581/6126377,,,,,,
"Boudt, Kris; Liu, Fang; Sercu, Piet","Vrije Universiteit Brussel and V.U. University Amsterdam,; Central University for Finance and Economics, and; KU Leuven",2015/8/13,Review of Finance,Exporters??Exposures to Currencies: Beyond the Loglinear Model*,20,https://academic.oup.com/rof/article/20/4/1631/1753241,,,,,,
"Boulland, Romain; Degeorge, François; Ginglinger, Edith","1 ESSEC Business School,; 2 Swiss Finance Institute, Universit? della Svizzera italiana (USI), Lugano, and; 3 Université Paris-Dauphine, PSL Research University",2016/5/10,Review of Finance,News Dissemination and Investor Attention*,21,https://academic.oup.com/rof/article/21/2/761/2670063,,,,,,
"Boustanifar, Hamid; Grant, Everett; Reshef, Ariell","BI Norwegian Business School; Federal Reserve Bank of Dallas,; Paris School of Economics, CNRS, Université Paris 1 Panthé on-Sorbonne, and CEPII",2017/3/20,Review of Finance,"Wages and Human Capital in Finance: International Evidence, 1970??011*",22,https://academic.oup.com/rof/article/22/2/699/3075313,,,,,,
"Boyallian, Patricia; Ruiz-Verdú, Pablo","Lancaster University Management School; Department of Business Administration, Universidad Carlos III de Madrid",2017/11/7,Review of Finance,"Leverage, CEO Risk-Taking Incentives, and Bank Failure during the 2007??0 Financial Crisis*",22,https://academic.oup.com/rof/article/22/5/1763/4600197,,,,,,
"Bradbury, Meike A. S.; Hens, Thorsten; Zeisberger, Stefan",University of Zurich; Norwegian School of Economics; University of Zurich; Norwegian School of Economics; University of Zurich; Norwegian School of Economics,2014/6/6,Review of Finance,Improving Investment Decisions with Simulated Experience*,19,https://academic.oup.com/rof/article/19/3/1019/1596295,,,,,,
"Bradley, Michael; Gulati, Mitu",Duke University; Duke University,2013/12/19,Review of Finance,Collective Action Clauses for the Eurozone*,18,https://academic.oup.com/rof/article/18/6/2045/1662395,,,,,,
"Brander, James A.; Du, Qianqian; Hellmann, Thomas","Sauder School of Business, University of British Columbia, Shanghai Advanced Institute of Finance (SAIF), Shanghai Jiao Tong University, and Sauder School of Business, University of British Columbia; Sauder School of Business, University of British Columbia, Shanghai Advanced Institute of Finance (SAIF), Shanghai Jiao Tong University, and Sauder School of Business, University of British Columbia; Sauder School of Business, University of British Columbia, Shanghai Advanced Institute of Finance (SAIF), Shanghai Jiao Tong University, and Sauder School of Business, University of British Columbia",2014/3/17,Review of Finance,The Effects of Government-Sponsored Venture Capital: International Evidence*,19,https://academic.oup.com/rof/article/19/2/571/1581912,,,,,,
"Brandon, Rajna Gibson; Wang, Songtao","Geneva Finance Research Institute, University of Geneva; Antai College of Economics and Management, Shanghai Jiao Tong University",2020/1/17,Review of Finance,Earnings Belief Risk and the Cross-Section of Stock Returns*,24,https://academic.oup.com/rof/article/24/5/1107/5709045,,,,,,
"Brandt, Michael W; Chapman, David A",Duke University; University of Virginia,2018/1/27,Review of Finance,Linear Approximations and Tests of Conditional Pricing Models*,22,https://academic.oup.com/rof/article/22/2/455/4828076,,,,,,
"Branger, Nicole; Konermann, Patrick; Meinerding, Christoph; Schlag, Christian","Finance Center Muenster, University of Muenster; BI Norwegian Business School; Deutsche Bundesbank and Research Center SAFE; Goethe University and Research Center SAFE",2020/11/10,Review of Finance,Equilibrium Asset Pricing in Directed Networks*,25,https://academic.oup.com/rof/article/25/3/777/5970503,,,,,,
"Braouezec, Yann; Wagalath, Lakshithe","IESEG School of Management, CNRS-LEM (UMR 9221); IESEG School of Management, CNRS-LEM (UMR 9221)",2016/12/26,Review of Finance,Risk-Based Capital Requirements and Optimal Liquidation in a Stress Scenario*,22,https://academic.oup.com/rof/article/22/2/747/2996608,,,,,,
"Breaban, Adriana; Noussair, Charles N",Chapman University; University of Arizona,2017/6/19,Review of Finance,Emotional State and Market Behavior,22,https://academic.oup.com/rof/article/22/1/279/3870423,,,,,,
"Breuer, Wolfgang; Rieger, Marc O.; Soypak, K. Can",1 RWTH Aachen University; 2 University of Trier; 1 RWTH Aachen University,2016/5/19,Review of Finance,Corporate Cash Holdings and Ambiguity Aversion*,21,https://academic.oup.com/rof/article/21/5/1933/2670092,,,,,,
"Brockman, Paul; Chung, Dennis Y; Snow, Neal M","College of Business, Lehigh University ,  USA; Beedie School of Business, Simon Fraser University ,  Canada; College of Business, Lehigh University ,  USA",2021/12/8,Review of Finance,Search-Based Peer Groups and Commonality in Liquidity*,27,https://academic.oup.com/rof/article/27/1/33/6456321,,,,,,
"Brown, Alasdair; Yang, Fuyu",,2016/5/30,Review of Finance,The Role of Speculative Trade in Market Efficiency: Evidence from a Betting Exchange*,21,https://academic.oup.com/rof/article/21/2/583/2670100,,,,,,
"Brown, David C; Davies, Shaun William; Ringgenberg, Matthew C",University of Arizona; University of Colorado Boulder; University of Utah,2020/10/7,Review of Finance,"ETF Arbitrage, Non-Fundamental Demand, and Return Predictability*",25,https://academic.oup.com/rof/article/25/4/937/5919085,,,,,,
"Brown, Martin; De Haas, Ralph; Sokolov, Vladimir","University of St. Gallen; European Bank for Reconstruction and Development and Tilburg University; ICEF, National Research University Higher School of Economics",2017/5/10,Review of Finance,"Regional Inflation, Banking Integration, and Dollarization*",22,https://academic.oup.com/rof/article/22/6/2073/3813131,,,,,,
"Brown, Martin; Guin, Benjamin; Kirschenmann, Karolin",University of St. Gallen and; University of St. Gallen and; University of St. Gallen and,2015/7/3,Review of Finance,Microfinance Banks and Financial Inclusion *,20,https://academic.oup.com/rof/article/20/3/907/2461274,,,,,,
"Brugler, James; Comerton-Forde, Carole; Martin, J Spencer",University of Melbourne; UNSW Business School; University of Melbourne,2021/7/14,Review of Finance,Secondary Market Transparency and Corporate Bond Issuing Costs,26,https://academic.oup.com/rof/article/26/1/43/6321248,,,,,,
"Brunnermeier, Markus K.; Oehmke, Martin","Princeton University, NBER and CEPR and Columbia University; Princeton University, NBER and CEPR and Columbia University",2013/10/29,Review of Finance,Predatory Short Selling*,18,https://academic.oup.com/rof/article/18/6/2153/1661069,,,,,,
"Brusa, Francesca; Savor, Pavel; Wilson, Mungo",Fox School of Business at Temple University; Driehaus College of Business at DePaul University; Said Business School at University of Oxford,2019/7/30,Review of Finance,One Central Bank to Rule Them All*,24,https://academic.oup.com/rof/article/24/2/263/5540330,,,,,,
