Author,Affiliation,Publication Date,Journal Title,Title,Volume,Issue,URL
Jiahua Che; Kim-Sau Chung; Xue Qiao,"Department of Economics, Chinese University of Hong Kong, Hong Kong; Department of Economics, University of Minnesota, USA; School of Economics and Management, Tsinghua University, China",2013/10/01,Journal of Public Economics,"The good, the bad, and the civil society",106.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001655
Céline Bonnet; Vincent Réquillart,"Toulouse School of Economics (INRA, GREMAQ), 21 Allée de Brienne, F-31000 Toulouse, France; Toulouse School of Economics (INRA, GREMAQ, IDEI), 21 Allée de Brienne, F-31000 Toulouse, France",2013/10/01,Journal of Public Economics,Tax incidence with strategic firms in the soft drink market,106.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001345
Eckhard Janeba; Steffen Osterloh,"University of Mannheim, Germany; CESifo, Germany; ZEW, Germany; German Council of Economic Experts, (Sachverständigenrat zur Begutachtung der gesamtwirtschaftlichen Entwicklung), Germany",2013/10/01,Journal of Public Economics,Tax and the city — A theory of local tax competition,106.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001485
Rajeev Darolia,"University of Missouri, 118 Middlebush Hall, Columbia, MO 65211, United States",2013/10/01,Journal of Public Economics,Integrity versus access? The effect of federal financial aid availability on postsecondary enrollment,106.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001606
,,2013/11/01,Journal of Public Economics,Editorial Board,107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001989
Daniel le Maire; Bertel Schjerning,"Department of Economics, University of Copenhagen, Denmark",2013/11/01,Journal of Public Economics,"Tax bunching, income shifting and self-employment",107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001618
Janet Currie; Wanchuan Lin; Juanjuan Meng,"Princeton University, United Sates; Guanghua School of Management, Peking University, China",2013/11/01,Journal of Public Economics,Social networks and externalities from gift exchange: Evidence from a field experiment,107.0,0,https://www.sciencedirect.com/science/article/pii/S004727271300162X
Arthur van Benthem; Suzi Kerr,"The Wharton School, University of Pennsylvania, USA; Motu Economic and Public Policy Research, Level 1, 97 Cuba Street, Wellington, New Zealand",2013/11/01,Journal of Public Economics,Scale and transfers in international emissions offset programs,107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001631
Francisco Gallego; Juan-Pablo Montero; Christian Salas,"Department of Economics, Pontificia Universidad Católica de Chile, Vicuna Makenna 4860, Santiago, Chile; The Harris School of Public Policy, The University of Chicago, United States",2013/11/01,Journal of Public Economics,The effect of transport policies on car use: Evidence from Latin American cities,107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001667
Aimee Chin; N. Meltem Daysal; Scott A. Imberman,"Department of Economics, University of Houston, 204 McElhinney Hall, Houston, TX 77204-5019, United States; Department of Business and Economics, University of Southern Denmark, Campusvej 55, 5230 Odense M, Denmark; Department of Economics, Michigan State University, Marshall-Adams Hall, 486 W Circle Dr Rm 110, East Lansing, MI 48824, United States",2013/11/01,Journal of Public Economics,Impact of bilingual education programs on limited English proficient students and their peers: Regression discontinuity evidence from Texas,107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001679
Giacomo Corneo,"Department of Economics, Free University of Berlin, Germany",2013/11/01,Journal of Public Economics,"Work norms, social insurance and the allocation of talent",107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001722
Michael Smart; Daniel M. Sturm,"Department of Economics, University of Toronto, 150 St. George Street, Toronto, ON M5S 3G7, Canada; Department of Economics, London School of Economics, Houghton Street, London WC2A 2AE, United Kingdom",2013/11/01,Journal of Public Economics,Term limits and electoral accountability,107.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001709
,,2013/12/01,Journal of Public Economics,Editorial Board,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002193
David Neumark; Joanne Song,"UCI, USA; NBER, USA",2013/12/01,Journal of Public Economics,Do stronger age discrimination laws make Social Security reforms more effective?,108.0,0,https://www.sciencedirect.com/science/article/pii/S004727271300176X
Stefan Staubli; Josef Zweimüller,"RAND, United States; University of Zurich, CH-8000 Zurich, Switzerland; IZA, Germany; CEPR, United Kingdom; CESifo, Germany",2013/12/01,Journal of Public Economics,Does raising the early retirement age increase employment of older workers?,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001734
Helmuth Cremer; Kerstin Roeder,"Toulouse School of Economics, 31015 Toulouse, France; LMU, 80539 Munich, Germany",2013/12/01,Journal of Public Economics,"Long-term care policy, myopia and redistribution",108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001746
Abby Alpert; Mark Duggan; Judith K. Hellerstein,"The Paul Merage School of Business, University of California, Irvine, United States; The Wharton School, University of Pennsylvania, United States; University of Maryland, United States; NBER, United States",2013/12/01,Journal of Public Economics,Perverse reverse price competition: Average wholesale prices and Medicaid pharmaceutical spending,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001692
C. Kirabo Jackson,"Northwestern University, School of Education and Social Policy, 2120 Campus Drive, Room 204 Annenberg Hall, Evanston, IL 60208, United States",2013/12/01,Journal of Public Economics,Can higher-achieving peers explain the benefits to attending selective schools? Evidence from Trinidad and Tobago,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001886
Jean-Marie Viaene; Itzhak Zilcha,"Department of Economics, H9-34, Erasmus School of Economics, Erasmus University, P.O. Box 1738, 3000 DR Rotterdam, The Netherlands; The School of Economics, College of Management Academic Studies, Rishon Letzion 75190, Israel",2013/12/01,Journal of Public Economics,Public funding of higher education,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001898
Andrea Podhorsky,"Department of Economics, York University, Toronto M3J 1P3, Canada",2013/12/01,Journal of Public Economics,Certification programs and north-south trade,108.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001680
,,2014/01/01,Journal of Public Economics,Editorial Board,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002338
Eva-Maria Steiger; Ro'i Zultan,"Department of Economics, Ludwig-Maximilians-University, Geschwister-Scholl-Platz 1, 80539 Munich, Germany; Department of Economics, Ben-Gurion University, P.O.B. 653, Beer-Sheva 84105, Israel",2014/01/01,Journal of Public Economics,See no evil: Information chains and reciprocity,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002089
Leopoldo Fergusson,,2014/01/01,Journal of Public Economics,"Media markets, special interests, and voters",109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002090
Asger Lau Andersen; David Dreyer Lassen; Lasse Holbøll Westh Nielsen,"Danmarks Nationalbank, Havnegade 5, DK-1093 Copenhagen K, Denmark; Department of Economics, University of Copenhagen, Øster Farimagsgade 5, DK-1353 Copenhagen K, Denmark; Goldman Sachs International, 133 Fleet Street, Peterborough Court, EC4A 2BB UK",2014/01/01,Journal of Public Economics,The impact of late budgets on state government borrowing costs,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001953
Spencer Bastani; Håkan Selin,"Department of Economics, Uppsala University, Uppsala Center for Fiscal Studies, Box 513, SE-751 20 Uppsala, Sweden; Institute for Evaluation of Labour Market and Education Policy (IFAU), SE-751 20 Uppsala, Sweden",2014/01/01,Journal of Public Economics,Bunching and non-bunching at kink points of the Swedish tax schedule,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001916
Matthew D. Hendricks,"The University of Tulsa, 800 South Tucker Drive, Tulsa, OK 74104, United States",2014/01/01,Journal of Public Economics,Does it pay to pay teachers more? Evidence from Texas,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002119
Patrick Hummel; Richard Holden,"Google Inc., 1600 Amphitheatre Parkway, Mountain View, CA 94043, USA; University of New South Wales, Room 470B, Australian School of Business, Sydney, NSW 2052, Australia",2014/01/01,Journal of Public Economics,Optimal primaries,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713001928
Decio Coviello; Mario Mariniello,"HEC Montréal, Canada; Bruegel, Belgium",2014/01/01,Journal of Public Economics,Publicity requirements in public procurement: Evidence from a regression discontinuity design,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002107
Tom S. Vogl,"Princeton University, United States",2014/01/01,Journal of Public Economics,Race and the politics of close elections,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002144
Augusto Cerqua; Guido Pellegrini,"Department of Social and Economic Sciences, Sapienza University of Rome, P.le Aldo Moro, 5-00185 Rome, Italy",2014/01/01,Journal of Public Economics,Do subsidies to private capital boost firms' growth? A multiple regression discontinuity design approach,109.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002156
,,2014/02/01,Journal of Public Economics,Editorial Board,110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272714000164
Daniel Polsky; Guy David; Jianing Yang; Bruce Kinosian; Rachel M. Werner,"University of Pennsylvania, the Wharton School, 3641 Locust Walk, Philadelphia, PA 19104, United States; University of Pennsylvania, Division of General Internal Medicine, 423 Guardian Drive, Philadelphia, PA 19104, United States; University of Pennsylvania, Division of General Internal Medicine, 3515 Chestnut St., United States",2014/02/01,Journal of Public Economics,The effect of entry regulation in the health care sector: The case of home health,110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002132
Qiang Fu; Ming Li,"Department of Strategy and Policy, National University of Singapore, 15 Kent Ridge Drive 119245, Singapore; Department of Economics, Concordia University, 1455 Boulevard de Maisonneuve Ouest, Montreal, QC H3G 1M8, Canada; CIREQ, Canada",2014/02/01,Journal of Public Economics,Reputation-concerned policy makers and institutional status quo bias,110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002272
Matthieu Delpierre; Bertrand Verheyden,"Marie Curie Fellow at CEPS/INSTEAD, Luxembourg; Earth and Life Institute, Université catholique de Louvain, Belgium; CEPS/INSTEAD, Luxembourg",2014/02/01,Journal of Public Economics,Student and worker mobility under university and government competition,110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002314
Christian Bauer; Ronald B. Davies; Andreas Haufler,"University of Munich, 80799 Munich, Germany; University College Dublin, Belfield, Dublin 4, Ireland; Department of Economics, University of Munich, Akademiestr. 1/II, 80799 Munich, Germany",2014/02/01,Journal of Public Economics,Economic integration and the optimal corporate tax structure with heterogeneous firms,110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002430
Adam Isen,"Office of Tax Analysis, U.S. Department of the Treasury, 1500 Pennsylvania Avenue Northwest, Washington, DC 20220, United States",2014/02/01,Journal of Public Economics,"Do local government fiscal spillovers exist? Evidence from counties, municipalities, and school districts",110.0,0,https://www.sciencedirect.com/science/article/pii/S0047272713002478
